From*, To*, Variable*, Range_Lower_Limit*, Weight, 
3, 5, static_var/PDn05, 50, 0, 
3, 5, static_var/PH000, 0, 0, 
3, 5, static_var/PH000, 37, 0, 
3, 5, static_var/PH000, 38, 0, 
3, 5, static_var/PH000, 41, 0, 
3, 5, static_var/PH000, 42, 0, 
3, 5, static_var/PH000, 43, 0, 
3, 5, static_var/PH000, 44, 0, 
3, 5, static_var/PH000, 46, 0, 
3, 5, static_var/PH000, 47, 0, 
3, 5, static_var/PH000, 48, 0, 
3, 5, static_var/PH000, 51, 0, 
3, 5, static_var/PH000, 52, 0, 
3, 5, static_var/PH000, 55, 0, 
3, 5, static_var/PH000, 56, 0, 
3, 5, static_var/PH000, 59, 0, 
3, 5, static_var/S_Txn, 0, 0, 
3, 5, static_var/S_Txn, 20, 0, 
3, 5, static_var/S_Txn, 32, 0, 
3, 5, static_var/S_Txn, 39, 0, 
3, 5, static_var/S_Txn, 41, 0, 
3, 5, static_var/S_Txn, 49, 0, 
3, 5, static_var/S_Txn, 65, 0, 
3, 5, static_var/S_Txn, 123, 0, 
3, 5, static_var/S_Txn, 125, 0, 
3, 5, static_var/S_Txn, 132, 0, 
3, 5, static_var/S_Txn, 136, 0, 
3, 5, static_var/S_Txn, 137, 0, 
3, 5, static_var/S_Txn, 142, 0, 
3, 5, static_var/S_Txn, 151, 0, 
3, 5, static_var/S_Txn, 153, 0, 
3, 5, static_var/S_Txn, 159, 0, 
3, 5, static_var/S_Txn, 186, 0, 
3, 5, static_var/S_Txn, 217, 0, 
3, 5, static_var/S_Txn, 218, 0, 
3, 5, static_var/S_Txn, 219, 0, 
3, 5, static_var/S_Txn, 220, 0, 
3, 5, static_var/S_Txn, 221, 0, 
3, 5, static_var/S_Txn, 248, 0, 
3, 5, static_var/S_Txn, 256, 0, 
3, 5, static_var/S_Txn, 257, 0, 
3, 5, static_var/S_Txn, 259, 0, 
3, 5, static_var/S_Txn, 261, 0, 
3, 5, static_var/S_Txn, 262, 0, 
3, 5, static_var/S_Txn, 263, 0, 
3, 5, static_var/S_Txn, 265, 0, 
3, 5, static_var/S_Txn, 266, 0, 
3, 5, static_var/S_Txn, 273, 0, 
3, 5, static_var/S_Txn, 278, 0, 
3, 5, static_var/S_Txn, 291, 0, 
3, 5, static_var/S_Txn, 292, 0, 
3, 5, static_var/S_Txn, 328, 0, 
3, 5, static_var/S_Txn, 329, 0, 
3, 5, static_var/S_Txn, 340, 0, 
3, 5, static_var/S_Txn, 341, 0, 
3, 5, static_var/S_Txn, 361, 0, 
3, 5, static_var/S_Txn, 376, 0, 
3, 5, static_var/S_Txn, 378, 0, 
3, 5, static_var/S_Txn, 379, 0, 
3, 5, static_var/S_Txn, 388, 0, 
3, 5, static_var/S_Txn, 389, 0, 
3, 5, static_var/S_Txn, 390, 0, 
3, 5, static_var/S_Txn, 391, 0, 
3, 5, static_var/S_Txn, 393, 0, 
3, 5, static_var/S_Txn, 396, 0, 
3, 5, static_var/S_Txn, 398, 0, 
3, 5, static_var/Sd000, 0, 0, 
3, 5, static_var/Sd000, 29, 0, 
3, 5, static_var/Sd000, 30, 0, 
3, 5, static_var/Sd000, 31, 0, 
3, 5, static_var/Sd000, 32, 0, 
3, 5, static_var/Sd000, 33, 0, 
3, 5, static_var/Sd000, 34, 0, 
3, 5, static_var/Sd000, 35, 0, 
3, 5, static_var/Sd000, 37, 0, 
3, 5, static_var/Sd000, 43, 0, 
3, 5, static_var/Sd000, 44, 0, 
3, 5, static_var/Sd000, 45, 0, 
3, 5, static_var/Sd000, 50, 0, 
3, 5, static_var/Sd000, 51, 0, 
3, 5, static_var/Sd000, 52, 0, 
3, 5, static_var/Sd000, 53, 0, 
3, 5, static_var/Sd000, 55, 0, 
3, 5, static_var/Sd000, 56, 0, 
3, 5, static_var/Slope, 0, 0, 
3, 5, static_var/Slope, 5, 0, 
3, 5, static_var/Slope, 10, 0, 
3, 5, static_var/Slope, 15, 0, 
3, 5, static_var/Slope, 30, 0, 
3, 5, static_var/Tx000, 0, 0, 
3, 5, static_var/Tx000, 2, 0, 
3, 5, static_var/Tx000, 4, 0, 
3, 5, static_var/Tx000, 5, 0, 
3, 5, static_var/Tx000, 7, 0, 
3, 5, static_var/Tx000, 8, 0, 
3, 5, static_var/WC000, 0, 0, 
3, 5, static_var/WC000, 22, 0, 
3, 5, static_var/WC000, 29, 0, 
3, 5, static_var/WC000, 30, 0, 
3, 5, static_var/WC000, 33, 0, 
3, 5, static_var/WC000, 34, 0, 
3, 5, static_var/WC000, 35, 0, 
3, 5, static_var/WC000, 36, 0, 
3, 5, static_var/WC000, 38, 0, 
3, 5, static_var/WC000, 39, 0, 
3, 5, static_var/WC000, 41, 0, 
3, 5, static_var/WC000, 42, 0, 
3, 5, static_var/WC000, 43, 0, 
3, 5, static_var/WC000, 45, 0, 
4, 5, distance/distance_to_5, 0, 0, 
4, 5, distance/distance_to_5, 500, 0, 
4, 5, distance/distance_to_5, 1000, 0, 
4, 5, distance/distance_to_5, 11000, 0, 
4, 5, distance/distance_to_5, 11500, 0, 
4, 5, static_var/Acc00, 0, 0, 
4, 5, static_var/Acc00, 10, 0, 
4, 5, static_var/Acc00, 20, 0, 
4, 5, static_var/Acc00, 40, 0, 
4, 5, static_var/Acc00, 50, 0, 
4, 5, static_var/Acc00, 60, 0, 
4, 5, static_var/Acc00, 140, 0, 
4, 5, static_var/Acc00, 150, 0, 
4, 5, static_var/Acc00, 160, 0, 
4, 5, static_var/Acc00, 170, 0, 
4, 5, static_var/Acc00, 180, 0, 
4, 5, static_var/Acc00, 190, 0, 
4, 5, static_var/Acc00, 200, 0, 
4, 5, static_var/Acc00, 220, 0, 
4, 5, static_var/Acc00, 320, 0, 
4, 5, static_var/Acc00, 340, 0, 
4, 5, static_var/Acc00, 360, 0, 
4, 5, static_var/BD000, 0, 0, 
4, 5, static_var/BD000, 45, 0, 
4, 5, static_var/BD000, 50, 0, 
4, 5, static_var/BD000, 100, 0, 
4, 5, static_var/BD000, 105, 0, 
4, 5, static_var/BD000, 110, 0, 
4, 5, static_var/BD000, 120, 0, 
4, 5, static_var/Bio01, 0, 0, 
4, 5, static_var/Bio01, 265, 0, 
4, 5, static_var/Bio01, 275, 0, 
4, 5, static_var/Bio02, 0, 0, 
4, 5, static_var/Bio02, 20, 0, 
4, 5, static_var/Bio02, 30, 0, 
4, 5, static_var/Bio02, 35, 0, 
4, 5, static_var/Bio02, 40, 0, 
4, 5, static_var/Bio02, 45, 0, 
4, 5, static_var/Bio02, 50, 0, 
4, 5, static_var/Bio03, 0, 0, 
4, 5, static_var/Bio03, 420, 0, 
4, 5, static_var/Bio03, 425, 0, 
4, 5, static_var/Bio03, 430, 0, 
4, 5, static_var/Bio03, 440, 0, 
4, 5, static_var/Bio03, 445, 0, 
4, 5, static_var/Bio03, 460, 0, 
4, 5, static_var/Bio03, 470, 0, 
4, 5, static_var/Bio03, 475, 0, 
4, 5, static_var/Bio03, 480, 0, 
4, 5, static_var/Bio03, 485, 0, 
4, 5, static_var/Bio03, 490, 0, 
4, 5, static_var/Bio03, 495, 0, 
4, 5, static_var/Bio04, 0, 0, 
4, 5, static_var/Bio04, 580, 0, 
4, 5, static_var/Bio04, 595, 0, 
4, 5, static_var/Bio04, 605, 0, 
4, 5, static_var/Bio04, 610, 0, 
4, 5, static_var/Bio04, 615, 0, 
4, 5, static_var/Bio04, 620, 0, 
4, 5, static_var/Bio04, 625, 0, 
4, 5, static_var/Bio04, 630, 0, 
4, 5, static_var/Bio04, 640, 0, 
4, 5, static_var/Bio04, 645, 0, 
4, 5, static_var/Bio04, 650, 0, 
4, 5, static_var/Bio04, 655, 0, 
4, 5, static_var/Bio04, 675, 0, 
4, 5, static_var/Bio04, 680, 0, 
4, 5, static_var/Bio04, 685, 0, 
4, 5, static_var/Bio04, 690, 0, 
4, 5, static_var/Bio04, 700, 0, 
4, 5, static_var/Bio04, 725, 0, 
4, 5, static_var/Bio04, 730, 0, 
4, 5, static_var/Bio04, 750, 0, 
4, 5, static_var/Bio05, 0, 0, 
4, 5, static_var/Bio05, 290, 0, 
4, 5, static_var/Bio05, 305, 0, 
4, 5, static_var/Bio05, 310, 0, 
4, 5, static_var/Bio05, 315, 0, 
4, 5, static_var/Bio05, 320, 0, 
4, 5, static_var/Bio06, 0, 0, 
4, 5, static_var/Bio06, 215, 0, 
4, 5, static_var/Bio06, 230, 0, 
4, 5, static_var/Bio06, 235, 0, 
4, 5, static_var/Bio06, 245, 0, 
4, 5, static_var/Bio06, 250, 0, 
4, 5, static_var/Bio06, 255, 0, 
4, 5, static_var/Bio07, 0, 0, 
4, 5, static_var/Bio07, 40, 0, 
4, 5, static_var/Bio07, 45, 0, 
4, 5, static_var/Bio07, 50, 0, 
4, 5, static_var/Bio07, 55, 0, 
4, 5, static_var/Bio07, 60, 0, 
4, 5, static_var/Bio07, 65, 0, 
4, 5, static_var/Bio07, 70, 0, 
4, 5, static_var/Bio07, 75, 0, 
4, 5, static_var/Bio07, 85, 0, 
4, 5, static_var/Bio07, 90, 0, 
4, 5, static_var/Bio07, 95, 0, 
4, 5, static_var/Bio07, 100, 0, 
4, 5, static_var/Bio08, 0, 0, 
4, 5, static_var/Bio08, 260, 0, 
4, 5, static_var/Bio08, 270, 0, 
4, 5, static_var/Bio08, 275, 0, 
4, 5, static_var/Bio09, 0, 0, 
4, 5, static_var/Bio09, 255, 0, 
4, 5, static_var/Bio09, 260, 0, 
4, 5, static_var/Bio09, 265, 0, 
4, 5, static_var/Bio10, 0, 0, 
4, 5, static_var/Bio10, 275, 0, 
4, 5, static_var/Bio10, 285, 0, 
4, 5, static_var/Bio11, 0, 0, 
4, 5, static_var/Bio11, 255, 0, 
4, 5, static_var/Bio11, 260, 0, 
4, 5, static_var/Bio11, 265, 0, 
4, 5, static_var/Bio12, 0, 0, 
4, 5, static_var/Bio12, 1600, 0, 
4, 5, static_var/Bio12, 1700, 0, 
4, 5, static_var/Bio12, 1800, 0, 
4, 5, static_var/Bio12, 1900, 0, 
4, 5, static_var/Bio12, 2000, 0, 
4, 5, static_var/Bio12, 2100, 0, 
4, 5, static_var/Bio12, 2300, 0, 
4, 5, static_var/Bio12, 2400, 0, 
4, 5, static_var/Bio12, 2500, 0, 
4, 5, static_var/Bio12, 2600, 0, 
4, 5, static_var/Bio12, 2900, 0, 
4, 5, static_var/Bio12, 3000, 0, 
4, 5, static_var/Bio12, 3400, 0, 
4, 5, static_var/Bio12, 4200, 0, 
4, 5, static_var/Bio12, 4300, 0, 
4, 5, static_var/Bio12, 4400, 0, 
4, 5, static_var/Bio12, 4500, 0, 
4, 5, static_var/Bio12, 5800, 0, 
4, 5, static_var/Bio12, 6300, 0, 
4, 5, static_var/Bio13, 0, 0, 
4, 5, static_var/Bio13, 250, 0, 
4, 5, static_var/Bio13, 300, 0, 
4, 5, static_var/Bio13, 350, 0, 
4, 5, static_var/Bio13, 400, 0, 
4, 5, static_var/Bio13, 450, 0, 
4, 5, static_var/Bio13, 500, 0, 
4, 5, static_var/Bio13, 550, 0, 
4, 5, static_var/Bio13, 600, 0, 
4, 5, static_var/Bio13, 700, 0, 
4, 5, static_var/Bio13, 750, 0, 
4, 5, static_var/Bio13, 950, 0, 
4, 5, static_var/Bio13, 1000, 0, 
4, 5, static_var/Bio13, 1150, 0, 
4, 5, static_var/Bio13, 1250, 0, 
4, 5, static_var/Bio14, 0, 0, 
4, 5, static_var/Bio14, 5, 0, 
4, 5, static_var/Bio14, 15, 0, 
4, 5, static_var/Bio14, 20, 0, 
4, 5, static_var/Bio14, 25, 0, 
4, 5, static_var/Bio14, 30, 0, 
4, 5, static_var/Bio14, 35, 0, 
4, 5, static_var/Bio14, 45, 0, 
4, 5, static_var/Bio15, 0, 0, 
4, 5, static_var/Bio15, 60, 0, 
4, 5, static_var/Bio15, 70, 0, 
4, 5, static_var/Bio15, 75, 0, 
4, 5, static_var/Bio15, 80, 0, 
4, 5, static_var/Bio15, 85, 0, 
4, 5, static_var/Bio15, 90, 0, 
4, 5, static_var/Bio15, 95, 0, 
4, 5, static_var/Bio15, 105, 0, 
4, 5, static_var/Bio15, 110, 0, 
4, 5, static_var/Bio16, 0, 0, 
4, 5, static_var/Bio16, 700, 0, 
4, 5, static_var/Bio16, 800, 0, 
4, 5, static_var/Bio16, 900, 0, 
4, 5, static_var/Bio16, 1000, 0, 
4, 5, static_var/Bio16, 1100, 0, 
4, 5, static_var/Bio16, 1300, 0, 
4, 5, static_var/Bio16, 1400, 0, 
4, 5, static_var/Bio16, 1500, 0, 
4, 5, static_var/Bio16, 1600, 0, 
4, 5, static_var/Bio16, 1700, 0, 
4, 5, static_var/Bio16, 2000, 0, 
4, 5, static_var/Bio16, 2100, 0, 
4, 5, static_var/Bio16, 2600, 0, 
4, 5, static_var/Bio16, 2700, 0, 
4, 5, static_var/Bio16, 2800, 0, 
4, 5, static_var/Bio16, 2900, 0, 
4, 5, static_var/Bio16, 3000, 0, 
4, 5, static_var/Bio16, 3200, 0, 
4, 5, static_var/Bio17, 0, 0, 
4, 5, static_var/Bio17, 15, 0, 
4, 5, static_var/Bio17, 20, 0, 
4, 5, static_var/Bio17, 25, 0, 
4, 5, static_var/Bio17, 30, 0, 
4, 5, static_var/Bio17, 35, 0, 
4, 5, static_var/Bio17, 40, 0, 
4, 5, static_var/Bio17, 45, 0, 
4, 5, static_var/Bio17, 50, 0, 
4, 5, static_var/Bio17, 55, 0, 
4, 5, static_var/Bio17, 60, 0, 
4, 5, static_var/Bio17, 75, 0, 
4, 5, static_var/Bio17, 80, 0, 
4, 5, static_var/Bio17, 85, 0, 
4, 5, static_var/Bio17, 90, 0, 
4, 5, static_var/Bio17, 95, 0, 
4, 5, static_var/Bio17, 100, 0, 
4, 5, static_var/Bio17, 110, 0, 
4, 5, static_var/Bio17, 120, 0, 
4, 5, static_var/Bio17, 125, 0, 
4, 5, static_var/Bio17, 130, 0, 
4, 5, static_var/Bio17, 135, 0, 
4, 5, static_var/Bio17, 140, 0, 
4, 5, static_var/Bio17, 145, 0, 
4, 5, static_var/Bio17, 150, 0, 
4, 5, static_var/Bio18, 0, 0, 
4, 5, static_var/Bio18, 120, 0, 
4, 5, static_var/Bio18, 125, 0, 
4, 5, static_var/Bio18, 145, 0, 
4, 5, static_var/Bio18, 150, 0, 
4, 5, static_var/Bio18, 155, 0, 
4, 5, static_var/Bio18, 160, 0, 
4, 5, static_var/Bio18, 165, 0, 
4, 5, static_var/Bio18, 170, 0, 
4, 5, static_var/Bio18, 175, 0, 
4, 5, static_var/Bio18, 180, 0, 
4, 5, static_var/Bio18, 185, 0, 
4, 5, static_var/Bio18, 225, 0, 
4, 5, static_var/Bio18, 230, 0, 
4, 5, static_var/Bio18, 235, 0, 
4, 5, static_var/Bio19, 0, 0, 
4, 5, static_var/Bio19, 20, 0, 
4, 5, static_var/Bio19, 30, 0, 
4, 5, static_var/Bio19, 40, 0, 
4, 5, static_var/Bio19, 50, 0, 
4, 5, static_var/Bio19, 60, 0, 
4, 5, static_var/Bio19, 110, 0, 
4, 5, static_var/Bio19, 120, 0, 
4, 5, static_var/Bio19, 140, 0, 
4, 5, static_var/Bio19, 190, 0, 
4, 5, static_var/Bio19, 300, 0, 
4, 5, static_var/Bio19, 330, 0, 
4, 5, static_var/Cy000, 0, 0, 
4, 5, static_var/Cy000, 19, 0, 
4, 5, static_var/Cy000, 24, 0, 
4, 5, static_var/Cy000, 25, 0, 
4, 5, static_var/Cy000, 26, 0, 
4, 5, static_var/Cy000, 29, 0, 
4, 5, static_var/Cy000, 30, 0, 
4, 5, static_var/Cy000, 31, 0, 
4, 5, static_var/Cy000, 32, 0, 
4, 5, static_var/Cy000, 33, 0, 
4, 5, static_var/Cy000, 35, 0, 
4, 5, static_var/Cy000, 36, 0, 
4, 5, static_var/D_Mill, 0, 0, 
4, 5, static_var/D_Mill, 8000, 0, 
4, 5, static_var/D_Mill, 9000, 0, 
4, 5, static_var/D_Mill, 10000, 0, 
4, 5, static_var/D_Mill, 12500, 0, 
4, 5, static_var/D_Mill, 13000, 0, 
4, 5, static_var/D_Mill, 13500, 0, 
4, 5, static_var/D_Mill, 14500, 0, 
4, 5, static_var/D_Mill, 16000, 0, 
4, 5, static_var/D_Mill, 16500, 0, 
4, 5, static_var/D_Mill, 17000, 0, 
4, 5, static_var/D_Mill, 19000, 0, 
4, 5, static_var/D_Mill, 20000, 0, 
4, 5, static_var/D_Mill, 21000, 0, 
4, 5, static_var/D_Mill, 21500, 0, 
4, 5, static_var/D_Mill, 22000, 0, 
4, 5, static_var/D_Mill, 22500, 0, 
4, 5, static_var/D_Mill, 23000, 0, 
4, 5, static_var/D_Mill, 23500, 0, 
4, 5, static_var/D_Mill, 24000, 0, 
4, 5, static_var/D_Mill, 24500, 0, 
4, 5, static_var/D_Mill, 25000, 0, 
4, 5, static_var/D_Mill, 25500, 0, 
4, 5, static_var/D_Mill, 26000, 0, 
4, 5, static_var/D_Mill, 27000, 0, 
4, 5, static_var/D_Mill, 27500, 0, 
4, 5, static_var/D_Mill, 28000, 0, 
4, 5, static_var/D_Mill, 29000, 0, 
4, 5, static_var/D_Mill, 29500, 0, 
4, 5, static_var/D_Mill, 30500, 0, 
4, 5, static_var/D_Mill, 31000, 0, 
4, 5, static_var/D_Mill, 31500, 0, 
4, 5, static_var/D_Mill, 32000, 0, 
4, 5, static_var/D_Mill, 32500, 0, 
4, 5, static_var/D_Mill, 33500, 0, 
4, 5, static_var/D_Mill, 34000, 0, 
4, 5, static_var/D_Mill, 37000, 0, 
4, 5, static_var/D_Mill, 37500, 0, 
4, 5, static_var/D_Mill, 38000, 0, 
4, 5, static_var/D_Mill, 39500, 0, 
4, 5, static_var/D_Mill, 40500, 0, 
4, 5, static_var/D_Mill, 43000, 0, 
4, 5, static_var/D_Mill, 45500, 0, 
4, 5, static_var/D_Mill, 46000, 0, 
4, 5, static_var/D_Mill, 49000, 0, 
4, 5, static_var/D_Mill, 49500, 0, 
4, 5, static_var/D_Mill, 50500, 0, 
4, 5, static_var/D_Mill, 51000, 0, 
4, 5, static_var/D_Mill, 51500, 0, 
4, 5, static_var/D_Mill, 53000, 0, 
4, 5, static_var/D_Mill, 55000, 0, 
4, 5, static_var/D_Mill, 55500, 0, 
4, 5, static_var/D_Mill, 58500, 0, 
4, 5, static_var/D_Mill, 60500, 0, 
4, 5, static_var/D_Mill, 62500, 0, 
4, 5, static_var/D_Mill, 76500, 0, 
4, 5, static_var/D_Mill, 77000, 0, 
4, 5, static_var/D_Mill, 77500, 0, 
4, 5, static_var/D_Mill, 78500, 0, 
4, 5, static_var/D_Mill, 79000, 0, 
4, 5, static_var/D_Mill, 82500, 0, 
4, 5, static_var/D_Mill, 83000, 0, 
4, 5, static_var/D_Mill, 85500, 0, 
4, 5, static_var/D_Mill, 86000, 0, 
4, 5, static_var/D_Mill, 86500, 0, 
4, 5, static_var/D_Mill, 87500, 0, 
4, 5, static_var/D_Mill, 88000, 0, 
4, 5, static_var/D_Mill, 88500, 0, 
4, 5, static_var/D_Mill, 89500, 0, 
4, 5, static_var/D_Mill, 90000, 0, 
4, 5, static_var/D_Mill, 90500, 0, 
4, 5, static_var/D_Mill, 91000, 0, 
4, 5, static_var/D_Mill, 91500, 0, 
4, 5, static_var/D_Mill, 92000, 0, 
4, 5, static_var/D_Mill, 92500, 0, 
4, 5, static_var/D_Mill, 93500, 0, 
4, 5, static_var/D_Mill, 94000, 0, 
4, 5, static_var/D_Mill, 95000, 0, 
4, 5, static_var/D_Mill, 95500, 0, 
4, 5, static_var/D_Mill, 96000, 0, 
4, 5, static_var/D_Mill, 97000, 0, 
4, 5, static_var/D_Mill, 98500, 0, 
4, 5, static_var/D_Mill, 99000, 0, 
4, 5, static_var/D_Mill, 99500, 0, 
4, 5, static_var/D_Mill, 100500, 0, 
4, 5, static_var/D_Mill, 101000, 0, 
4, 5, static_var/D_Mill, 101500, 0, 
4, 5, static_var/D_Mill, 102000, 0, 
4, 5, static_var/D_Mill, 103000, 0, 
4, 5, static_var/D_Mill, 103500, 0, 
4, 5, static_var/D_Mill, 104000, 0, 
4, 5, static_var/D_Mill, 104500, 0, 
4, 5, static_var/D_Mill, 106000, 0, 
4, 5, static_var/D_Mill, 108000, 0, 
4, 5, static_var/D_Mill, 108500, 0, 
4, 5, static_var/D_Mill, 109000, 0, 
4, 5, static_var/D_Mill, 109500, 0, 
4, 5, static_var/D_Mill, 110000, 0, 
4, 5, static_var/D_Mill, 120500, 0, 
4, 5, static_var/D_Mill, 121000, 0, 
4, 5, static_var/D_Mill, 121500, 0, 
4, 5, static_var/D_Mill, 123000, 0, 
4, 5, static_var/D_Mill, 123500, 0, 
4, 5, static_var/D_Mill, 186500, 0, 
4, 5, static_var/D_Mill, 188000, 0, 
4, 5, static_var/D_Mill, 188500, 0, 
4, 5, static_var/D_Mill, 189000, 0, 
4, 5, static_var/D_Mill, 189500, 0, 
4, 5, static_var/D_Mill, 190000, 0, 
4, 5, static_var/D_Mill, 190500, 0, 
4, 5, static_var/D_Mill, 193000, 0, 
4, 5, static_var/D_Mill, 193500, 0, 
4, 5, static_var/D_Mill, 194500, 0, 
4, 5, static_var/D_Mill, 195000, 0, 
4, 5, static_var/D_Mill, 196000, 0, 
4, 5, static_var/D_Mill, 196500, 0, 
4, 5, static_var/D_Mill, 200500, 0, 
4, 5, static_var/D_Mill, 201000, 0, 
4, 5, static_var/D_Mill, 202000, 0, 
4, 5, static_var/D_Mill, 202500, 0, 
4, 5, static_var/D_Mill, 203000, 0, 
4, 5, static_var/D_Mill, 203500, 0, 
4, 5, static_var/D_Mill, 206000, 0, 
4, 5, static_var/D_Mill, 206500, 0, 
4, 5, static_var/D_Mill, 207000, 0, 
4, 5, static_var/D_Mill, 211000, 0, 
4, 5, static_var/D_Mill, 211500, 0, 
4, 5, static_var/D_Mill, 6816000, 0, 
4, 5, static_var/D_Mill, 6816500, 0, 
4, 5, static_var/D_Mill, 6817000, 0, 
4, 5, static_var/D_Mill, 6817500, 0, 
4, 5, static_var/D_Mill, 6818000, 0, 
4, 5, static_var/D_Mill, 6818500, 0, 
4, 5, static_var/D_Mill, 6819000, 0, 
4, 5, static_var/D_Mill, 6819500, 0, 
4, 5, static_var/D_Mill, 6820000, 0, 
4, 5, static_var/D_Mill, 6820500, 0, 
4, 5, static_var/D_Mill, 6821000, 0, 
4, 5, static_var/D_Mill, 6821500, 0, 
4, 5, static_var/D_Mill, 6822000, 0, 
4, 5, static_var/D_Mill, 6822500, 0, 
4, 5, static_var/D_Opm1996, 0, 0, 
4, 5, static_var/D_Opm1996, 500, 0, 
4, 5, static_var/D_Opm1996, 1000, 0, 
4, 5, static_var/D_Opm1996, 11000, 0, 
4, 5, static_var/D_Opm1996, 11500, 0, 
4, 5, static_var/D_River, 0, 0, 
4, 5, static_var/D_River, 500, 0, 
4, 5, static_var/D_River, 11000, 0, 
4, 5, static_var/D_River, 11500, 0, 
4, 5, static_var/D_River, 20500, 0, 
4, 5, static_var/D_River, 21000, 0, 
4, 5, static_var/D_River, 21500, 0, 
4, 5, static_var/D_River, 22000, 0, 
4, 5, static_var/D_River, 24500, 0, 
4, 5, static_var/D_River, 25500, 0, 
4, 5, static_var/D_River, 26000, 0, 
4, 5, static_var/D_River, 26500, 0, 
4, 5, static_var/D_River, 32000, 0, 
4, 5, static_var/D_River, 32500, 0, 
4, 5, static_var/D_Road, 0, 0, 
4, 5, static_var/D_Road, 500, 0, 
4, 5, static_var/D_Road, 1000, 0, 
4, 5, static_var/D_Road, 1500, 0, 
4, 5, static_var/D_Road, 2000, 0, 
4, 5, static_var/D_Road, 3000, 0, 
4, 5, static_var/D_Road, 3500, 0, 
4, 5, static_var/D_Road, 7500, 0, 
4, 5, static_var/D_Road, 8000, 0, 
4, 5, static_var/D_Road, 10500, 0, 
4, 5, static_var/D_Road, 14500, 0, 
4, 5, static_var/D_Road, 16500, 0, 
4, 5, static_var/D_Road, 17000, 0, 
4, 5, static_var/D_Road, 17500, 0, 
4, 5, static_var/D_Road, 18000, 0, 
4, 5, static_var/D_Road, 20500, 0, 
4, 5, static_var/D_Road, 21000, 0, 
4, 5, static_var/D_Road, 22000, 0, 
4, 5, static_var/D_Road, 22500, 0, 
4, 5, static_var/D_Road, 23000, 0, 
4, 5, static_var/D_Road, 24500, 0, 
4, 5, static_var/D_Road, 25000, 0, 
4, 5, static_var/D_Road, 25500, 0, 
4, 5, static_var/D_Town, 0, 0, 
4, 5, static_var/D_Town, 500, 0, 
4, 5, static_var/D_Town, 2000, 0, 
4, 5, static_var/D_Town, 2500, 0, 
4, 5, static_var/D_Town, 3000, 0, 
4, 5, static_var/D_Town, 3500, 0, 
4, 5, static_var/D_Town, 5000, 0, 
4, 5, static_var/D_Town, 5500, 0, 
4, 5, static_var/D_Town, 6500, 0, 
4, 5, static_var/D_Town, 16500, 0, 
4, 5, static_var/D_Town, 17000, 0, 
4, 5, static_var/D_Town, 19500, 0, 
4, 5, static_var/D_Town, 20000, 0, 
4, 5, static_var/D_Town, 22000, 0, 
4, 5, static_var/D_Town, 22500, 0, 
4, 5, static_var/D_Town, 26000, 0, 
4, 5, static_var/D_Town, 26500, 0, 
4, 5, static_var/D_Town, 27000, 0, 
4, 5, static_var/D_Town, 28500, 0, 
4, 5, static_var/D_Town, 37500, 0, 
4, 5, static_var/D_Town, 38000, 0, 
4, 5, static_var/D_Town, 49500, 0, 
4, 5, static_var/D_Town, 51500, 0, 
4, 5, static_var/D_Town, 52000, 0, 
4, 5, static_var/D_Town, 53000, 0, 
4, 5, static_var/D_Town, 53500, 0, 
4, 5, static_var/D_Town, 54000, 0, 
4, 5, static_var/D_Town, 56500, 0, 
4, 5, static_var/D_Town, 57000, 0, 
4, 5, static_var/D_Town, 57500, 0, 
4, 5, static_var/D_Town, 58000, 0, 
4, 5, static_var/D_Town, 61500, 0, 
4, 5, static_var/D_Town, 62000, 0, 
4, 5, static_var/D_Town, 65500, 0, 
4, 5, static_var/D_Town, 66000, 0, 
4, 5, static_var/D_Town, 66500, 0, 
4, 5, static_var/D_Town, 67000, 0, 
4, 5, static_var/D_Town, 69000, 0, 
4, 5, static_var/D_Town, 69500, 0, 
4, 5, static_var/D_Town, 70000, 0, 
4, 5, static_var/D_Town, 70500, 0, 
4, 5, static_var/D_Town, 72000, 0, 
4, 5, static_var/D_Town, 72500, 0, 
4, 5, static_var/D_Town, 74000, 0, 
4, 5, static_var/D_Town, 74500, 0, 
4, 5, static_var/D_Town, 75000, 0, 
4, 5, static_var/D_Town, 75500, 0, 
4, 5, static_var/D_Town, 76000, 0, 
4, 5, static_var/D_Town, 78000, 0, 
4, 5, static_var/D_Town, 78500, 0, 
4, 5, static_var/D_Town, 80000, 0, 
4, 5, static_var/D_Town, 80500, 0, 
4, 5, static_var/D_Town, 81000, 0, 
4, 5, static_var/D_Town, 82000, 0, 
4, 5, static_var/D_Town, 83000, 0, 
4, 5, static_var/D_Town, 83500, 0, 
4, 5, static_var/D_Town, 84000, 0, 
4, 5, static_var/D_Town, 85000, 0, 
4, 5, static_var/D_Town, 85500, 0, 
4, 5, static_var/D_Town, 86000, 0, 
4, 5, static_var/D_Town, 86500, 0, 
4, 5, static_var/D_Town, 87000, 0, 
4, 5, static_var/D_Town, 87500, 0, 
4, 5, static_var/D_Town, 88000, 0, 
4, 5, static_var/D_Town, 88500, 0, 
4, 5, static_var/D_Town, 89000, 0, 
4, 5, static_var/D_Town, 89500, 0, 
4, 5, static_var/D_Town, 90000, 0, 
4, 5, static_var/D_Town, 90500, 0, 
4, 5, static_var/D_Town, 92500, 0, 
4, 5, static_var/D_Town, 93000, 0, 
4, 5, static_var/D_Town, 93500, 0, 
